ID,File,Line,Context
1521,zig/llvm/Builder.zig,678,".x86_mmx => ""x86mmx"", |                     .label, .token => unreachable, |                     .metadata => ""Metadata"","
1522,zig/llvm/Builder.zig,689,".vararg_function => try writer.writeAll(""vararg""), |                         else => unreachable, |                     }"
1523,zig/llvm/Builder.zig,710,".scalable_vector => ""nx"", |                             else => unreachable, |                         },"
1524,zig/llvm/Builder.zig,720,".array => Type.Array, |                         else => unreachable, |                     }, item.data);"
1525,zig/llvm/Builder.zig,742,"switch (item.tag) { |             .simple => unreachable, |             .function, .vararg_function => |kind| {"
1526,zig/llvm/Builder.zig,760,"}, |                         else => unreachable, |                     }"
1527,zig/llvm/Builder.zig,784,".scalable_vector => ""vscale x "", |                         else => unreachable, |                     },"
1528,zig/llvm/Builder.zig,794,".array => Type.Array, |                     else => unreachable, |                 }, item.data);"
1529,zig/llvm/Builder.zig,804,".packed_structure => try writer.writeByte('<'), |                     else => unreachable, |                 }"
1530,zig/llvm/Builder.zig,815,".packed_structure => try writer.writeByte('>'), |                     else => unreachable, |                 }"
1531,zig/llvm/Builder.zig,868,"=> true, |             .none => unreachable, |             _ => {"
1532,zig/llvm/Builder.zig,872,"return switch (item.tag) { |                     .simple => unreachable, |                     .function,"
1533,zig/llvm/Builder.zig,1121,"} |                         unreachable; |                     };"
1534,zig/llvm/Builder.zig,1133,"}, |                 .string, .none => unreachable, |                 _ => unreachable,"
1535,zig/llvm/Builder.zig,1134,".string, .none => unreachable, |                 _ => unreachable, |             };"
1536,zig/llvm/Builder.zig,1308,"}, |                 .none => unreachable, |             }"
1537,zig/llvm/Builder.zig,1567,"}, |             .none => unreachable, |         };"
1538,zig/llvm/Builder.zig,2259,"pub fn strtabStringFmtAssumeCapacity(self: *Builder, comptime fmt_str: []const u8, fmt_args: anytype) StrtabString { |     self.strtab_string_bytes.writer(undefined).print(fmt_str, fmt_args) catch unr..."
1539,zig/llvm/Builder.zig,4303,".urem => .urem, |                     else => unreachable, |                 };"
1540,zig/llvm/Builder.zig,4322,".addrspacecast => .addrspacecast, |                     else => unreachable, |                 };"
1541,zig/llvm/Builder.zig,4386,".@""icmp ult"" => .icmp_ult, |                     else => unreachable, |                 };"
1542,zig/llvm/Builder.zig,5285,"const weight_vals: [2]Metadata = switch (weights) { |                             .none, .unpredictable => unreachable, |                             .then_likely => .{ likely_const, unlikely_const },"
1543,zig/llvm/Builder.zig,5381,"=> assert(val.typeOfWip(self).scalarType(self.builder).isFloatingPoint()), |             else => unreachable, |         }"
1544,zig/llvm/Builder.zig,5445,"=> assert(lhs.typeOfWip(self) == rhs.typeOfWip(self)), |             else => unreachable, |         }"
1545,zig/llvm/Builder.zig,5826,"}, |                 else => unreachable, |             }"
1546,zig/llvm/Builder.zig,5898,"=> {}, |             else => unreachable, |         }"
1547,zig/llvm/Builder.zig,6495,".block, |                     => unreachable, |                     .atomicrmw => {"
1548,zig/llvm/Builder.zig,6771,"=> assert(lhs.typeOfWip(self) == rhs.typeOfWip(self)), |             else => unreachable, |         }"
1549,zig/llvm/Builder.zig,6793,".phi, .@""phi fast"" => assert(try ty.isSized(self.builder)), |             else => unreachable, |         }"
1550,zig/llvm/Builder.zig,6819,"}, |             else => unreachable, |         }"
1551,zig/llvm/Builder.zig,7159,".xor => .xor, |                 else => unreachable, |             };"
1552,zig/llvm/Builder.zig,7170,".addrspacecast => .addrspacecast, |                 else => unreachable, |             };"
1553,zig/llvm/Builder.zig,7439,".variable, .function => return global, |                 .replaced => unreachable, |             },"
1554,zig/llvm/Builder.zig,7484,".negative_integer => false, |                                 else => unreachable, |                             },"
1555,zig/llvm/Builder.zig,7513,".bfloat => 'R', |                         else => unreachable, |                     }), item.data >> switch (tag) {"
1556,zig/llvm/Builder.zig,7517,".bfloat => 16, |                         else => unreachable, |                     } }),"
1557,zig/llvm/Builder.zig,7573,".ppc_fp128 => 'M', |                                 else => unreachable, |                             }),"
1558,zig/llvm/Builder.zig,7606,".vector => ""<"", |                             else => unreachable, |                         });"
1559,zig/llvm/Builder.zig,7617,".vector => "">"", |                             else => unreachable, |                         });"
1560,zig/llvm/Builder.zig,7796,"}, fmt_str, fmt_opts, writer), |             .metadata => unreachable, |         }"
1561,zig/llvm/Builder.zig,8301,"switch (data.node) { |                 .none => unreachable, |                 .@""inline"" => |node| {"
1562,zig/llvm/Builder.zig,8323,"}, recurse_fmt_str, fmt_opts, writer), |                         else => unreachable, |                     }"
1563,zig/llvm/Builder.zig,8334,".local_metadata => ""%"", |                     else => unreachable, |                 }, fmt_opts, writer),"
1564,zig/llvm/Builder.zig,8394,".optional, .null => .none, |                     else => unreachable, |                 },"
1565,zig/llvm/Builder.zig,8424,".index => |node| .{ .local_index = node }, |                             else => unreachable, |                         };"
1566,zig/llvm/Builder.zig,8437,"switch (tag) { |                 .none => unreachable, |                 .expression, .constant => return .{ .@""inline"" = unwrapped_metadata },"
1567,zig/llvm/Builder.zig,8765,"pub fn fmtAssumeCapacity(self: *Builder, comptime fmt_str: []const u8, fmt_args: anytype) String { |     self.string_bytes.writer(undefined).print(fmt_str, fmt_args) catch unreachable; |     return se..."
1568,zig/llvm/Builder.zig,9120,".comptime_int => std.math.big.int.calcLimbLen(int_value), |             else => unreachable, |         }"
1569,zig/llvm/Builder.zig,9150,".ppc_fp128 => try self.ppc_fp128Const(.{ val, -0.0 }), |         else => unreachable, |     };"
1570,zig/llvm/Builder.zig,9167,".ppc_fp128 => try self.ppc_fp128Const(.{std.math.nan(f64)} ** 2), |         else => unreachable, |     };"
1571,zig/llvm/Builder.zig,9806,"}, |                     .arg => unreachable, |                     .atomicrmw => |tag| {"
1572,zig/llvm/Builder.zig,9872,"}), |                             .none => unreachable, |                         }"
1573,zig/llvm/Builder.zig,10206,"switch (metadata_item.tag) { |                 .none, .expression, .constant => unreachable, |                 .file => {"
1574,zig/llvm/Builder.zig,10228,".@""compile_unit optimized"" => true, |                             else => unreachable, |                         },"
1575,zig/llvm/Builder.zig,10325,".basic_float_type => .DW_ATE_float, |                             else => unreachable, |                         }),"
1576,zig/llvm/Builder.zig,10348,".composite_array_type, .composite_vector_type => .DW_TAG_array_type, |                             else => unreachable, |                         }),"
1577,zig/llvm/Builder.zig,10386,".derived_member_type => .DW_TAG_member, |                             else => unreachable, |                         }),"
1578,zig/llvm/Builder.zig,10448,".enumerator_signed_negative => false, |                             else => unreachable, |                         },"
1579,zig/llvm/Builder.zig,10462,"=> false, |                             else => unreachable, |                         },"
1580,zig/llvm/Builder.zig,10545,".@""global_var local"" => true, |                             else => unreachable, |                         },"
1581,zig/llvm/Builder.zig,11220,".structure, .packed_structure => break :data body_item.data, |                 else => unreachable, |             }"
1582,zig/llvm/Builder.zig,11223,"}, |         else => unreachable, |     });"
1583,zig/llvm/Builder.zig,11235,".packed_structure => .packed_structure, |         else => unreachable, |     };"
1584,zig/llvm/Builder.zig,11248,".array => Type.Array, |                 else => unreachable, |             }, type_item.data);"
1585,zig/llvm/Builder.zig,11252,"}, |         else => unreachable, |     };"
1586,zig/llvm/Builder.zig,11341,".vararg_function, |             => unreachable, |             .integer => {"
1587,zig/llvm/Builder.zig,11345,"const bigint = std.math.big.int.Mutable.init(&limbs, 0); |                 return self.bigIntConstAssumeCapacity(ty, bigint.toConst()) catch unreachable; |             },"
1588,zig/llvm/Builder.zig,11368,".simple => switch (ty) { |             .void, .label => unreachable, |             else => {},"
1589,zig/llvm/Builder.zig,11371,"}, |         .function, .vararg_function => unreachable, |         else => {},"
1590,zig/llvm/Builder.zig,11383,".simple => switch (ty) { |             .void, .label => unreachable, |             else => {},"
1591,zig/llvm/Builder.zig,11386,"}, |         .function, .vararg_function => unreachable, |         else => {},"
1592,zig/llvm/Builder.zig,11453,".lt => .fpext, |                 .eq => unreachable, |                 .gt => .fptrunc,"
1593,zig/llvm/Builder.zig,11459,".signed => .fptosi, |                 .unneeded => unreachable, |             },"
1594,zig/llvm/Builder.zig,11461,"}, |             else => unreachable, |         },"
1595,zig/llvm/Builder.zig,11467,".signed => .sitofp, |                 .unneeded => unreachable, |             },"
1596,zig/llvm/Builder.zig,11473,".signed => .sext, |                     .unneeded => unreachable, |                 },"
1597,zig/llvm/Builder.zig,11475,"}, |                 .eq => unreachable, |                 .gt => .trunc,"
1598,zig/llvm/Builder.zig,11479,".pointer => .inttoptr, |             else => unreachable, |         },"
1599,zig/llvm/Builder.zig,11484,".pointer => .addrspacecast, |             else => unreachable, |         },"
1600,zig/llvm/Builder.zig,11486,"}, |         else => unreachable, |     };"
1601,zig/llvm/Builder.zig,11500,".gt => .trunc, |                 else => unreachable, |             },"
1602,zig/llvm/Builder.zig,11503,".pointer => .inttoptr, |             else => unreachable, |         },"
1603,zig/llvm/Builder.zig,11508,".pointer => .addrspacecast, |             else => unreachable, |         },"
1604,zig/llvm/Builder.zig,11510,"}, |         else => unreachable, |     };"
1605,zig/llvm/Builder.zig,11589,"}, |             else => unreachable, |         }"
1606,zig/llvm/Builder.zig,11662,"=> {}, |         else => unreachable, |     }"
1607,zig/llvm/Builder.zig,11782,".structure, .packed_structure, .array, .vector => {}, |         else => unreachable, |     }"
1608,zig/llvm/Builder.zig,11979,"pub fn metadataStringFmtAssumeCapacity(self: *Builder, comptime fmt_str: []const u8, fmt_args: anytype) MetadataString { |     self.metadata_string_bytes.writer(undefined).print(fmt_str, fmt_args) cat..."
1609,zig/llvm/Builder.zig,13262,".packed_structure => true, |                             else => unreachable, |                         };"
1610,zig/llvm/Builder.zig,13283,".packed_structure => true, |                                     else => unreachable, |                                 };"
1611,zig/llvm/Builder.zig,13328,".vararg_function => true, |                             else => unreachable, |                         };"
1612,zig/llvm/Builder.zig,13542,"}, |                             .none => unreachable, |                         }"
1613,zig/llvm/Builder.zig,13791,".negative_integer => false, |                                 else => unreachable, |                             },"
1614,zig/llvm/Builder.zig,13796,"const val: i64 = if (bit_count <= 64) |                             bigint.toInt(i64) catch unreachable |                         else if (bigint.toInt(u64)) |val|"
1615,zig/llvm/Builder.zig,13802,"self.gpa, |                                 std.math.divCeil(u24, bit_count, 64) catch unreachable, |                             );"
1616,zig/llvm/Builder.zig,13939,".@""getelementptr inbounds"" => 20, |                             else => unreachable, |                         }, record.items);"
1617,zig/llvm/Builder.zig,13984,".@""asm alignstack inteldialect unwind"" => 0b1110, |                             else => unreachable, |                         });"
1618,zig/llvm/Builder.zig,14011,".no_cfi => 29, |                                 else => unreachable, |                             },"
1619,zig/llvm/Builder.zig,14130,"switch (tag) { |                     .none => unreachable, |                     .file => {"
1620,zig/llvm/Builder.zig,14149,".@""compile_unit optimized"" => true, |                                 else => unreachable, |                             },"
